INSTANCE_NAME,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11701.cnf, 1818, 13938, 1515, 12120, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0019802, 0.88192, 0.0013201, 0.0066007, 0.37677, 0, 0.875, 0.875, 0.0019802, 0.030278, 0.0018152, 0.0021452, 0.4817, 0.16682, 0.0050969, 0.15385, 0.18182, 0.4817, 0.0011551, 0.025953, 0.0010726, 0.0012376, 0.4817, 0.875, 0.0044554, 0.033642, 0.0040429, 0.004868, 0.0023748, 1.1422, 0.00074257, 0.010314, 1.5911, 0.11012, 0.44943, 0.015873, 0.2, 1.2825, 14.2787, 0.0969, 12, 17, 1.6601, 3641.6667, 0.0024183, 3634, 3654, 3654, 3634, 3654, 3634, 3637, 18.51, 0.047596, 17.3753, 19.523, 19.523, 17.3753, 19.523, 17.3753, 18.6318, 0.68234, 0.0085934, 0.66504, 0.69992, 0.68338, 0.68073, 0.68275, 0.68188, 0.68223, 0.009913, 0.14261, 0.0065646, 0.014597, 0.010111, 0.0096459, 0.0099072, 0.0097319, 0.0098125, 0, 0, 0.036304, 0.10627, 0.10627, 0.1, 2, 0, 0.5, 0.8, 50.0932, 0.80122, 502.76, 0.071408, 506, 480, 531, 2.5621, 0.23859, 0.99027, 0.026172, 47.2932, 0.093078, 505.221, 0.038446, 506, 480, 529, 1.1543, 0.38877, 0.98874, 0.0022354, 0.4869, 0.68229
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11707.cnf, 1956, 14996, 1630, 13040, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0018405, 0.88192, 0.001227, 0.006135, 0.37677, 0, 0.875, 0.875, 0.0018405, 0.030615, 0.0016871, 0.0019939, 0.48928, 0.16682, 0.0051536, 0.15385, 0.18182, 0.48928, 0.0010736, 0.026242, 0.00099693, 0.0011503, 0.48928, 0.875, 0.0041411, 0.034017, 0.0037577, 0.0045245, 0.0022073, 1.1422, 0.00069018, 0.0095859, 1.5993, 0.11012, 0.44947, 0.015873, 0.2, 1.2794, 12.2787, 0.105, 9, 14, 1.5956, 1959.3333, 0.26329, 1335, 2884, 2884, 1335, 1922, 1583, 1888, 15.4922, 0.052967, 14.4735, 16.6668, 16.6668, 14.4735, 16.2896, 14.7019, 15.18, 0.68234, 0.008699, 0.66559, 0.70066, 0.68334, 0.68091, 0.68273, 0.6818, 0.68222, 0.0099148, 0.14352, 0.0066239, 0.014604, 0.010102, 0.0096461, 0.0099088, 0.0097325, 0.0098137, 0, 0, 0.081595, 0.98098, 0.98098, 0.1, 2, 0, 0.5, 0.8, 57.9684, 2.0861, 538.996, 0.072993, 540, 515, 569, 2.443, 0.26088, 0.99681, 0.13492, 50.6416, 0.096774, 539.465, 0.037422, 538.5, 515, 565, 1.0677, 0.43088, 0.98819, 0.0022854, 0.486, 0.68701
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11771.cnf, 2676, 20516, 2230, 17840, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0013453, 0.88192, 0.00089686, 0.0044843, 0.37677, 0, 0.875, 0.875, 0.0013453, 0.033014, 0.0011211, 0.0015695, 0.50925, 0.16685, 0.0055981, 0.14286, 0.2, 0.50925, 0.00078475, 0.028298, 0.00067265, 0.00089686, 0.50925, 0.875, 0.0030269, 0.036682, 0.0024664, 0.0035874, 0.0016137, 1.1423, 0.00044843, 0.007287, 1.6324, 0.11012, 0.44981, 0.015267, 0.22222, 1.3066, 13.7295, 0.10506, 11, 18, 1.7516, 1489, 0.37833, 795, 2945, 2261, 1039, 1489, 1184, 1295, 14.4853, 0.060184, 12.9887, 16.641, 15.4417, 13.7399, 14.8126, 13.9856, 14.4225, 0.68236, 0.0093822, 0.65207, 0.71743, 0.68342, 0.68063, 0.68277, 0.68177, 0.68223, 0.0099327, 0.15933, 0.0046635, 0.02112, 0.010122, 0.0096441, 0.0099103, 0.0097307, 0.0098134, 0, 0, 0.14753, 0.56143, 0.56143, 0.1, 2, 0, 0.5, 0.8, 70.0552, 0.12363, 734.883, 0.090708, 740, 707, 770, 2.3198, 0.23292, 0.98869, 0.0045564, 69.1711, 0.077448, 738.776, 0.029406, 738.5, 712, 767, 0.91381, 0.32419, 0.98823, 0.0018919, 0.45382, 0.66559
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.1179.cnf, 1968, 15088, 1640, 13120, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0018293, 0.88192, 0.0012195, 0.0060976, 0.37677, 0, 0.875, 0.875, 0.0018293, 0.031879, 0.0015244, 0.0019817, 0.5073, 0.16684, 0.0054389, 0.15385, 0.2, 0.5073, 0.0010671, 0.027325, 0.00091463, 0.0011433, 0.5073, 0.875, 0.0041159, 0.035421, 0.0033537, 0.004497, 0.0021941, 1.1422, 0.00060976, 0.0095274, 1.6229, 0.11012, 0.44967, 0.015873, 0.22222, 1.2998, 13.8658, 0.1332, 11, 18, 1.9361, 2725.8, 0.07014, 2536, 2965, 2965, 2536, 2951, 2565, 2612, 17.2717, 0.093127, 15.5923, 20.2742, 20.2742, 15.5923, 17.3748, 16.368, 16.7493, 0.68235, 0.0091841, 0.6657, 0.71678, 0.68326, 0.68097, 0.68275, 0.68168, 0.68228, 0.0099234, 0.15333, 0.0066683, 0.021114, 0.010019, 0.0096509, 0.0099205, 0.0097312, 0.0098137, 0, 0, 0.33171, 0.5628, 0.5628, 0.1, 2, 0, 0.5, 0.8, 55.1389, 1.1595, 541.202, 0.071368, 543, 519, 567, 2.5192, 0.24253, 0.99115, 0.03831, 51.133, 0.099148, 542.944, 0.036895, 542, 520, 566, 1.0982, 0.36624, 0.98855, 0.0024108, 0.4803, 0.67427
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11802.cnf, 954, 7314, 795, 6360, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0037736, 0.88192, 0.0025157, 0.012579, 0.37677, 0, 0.875, 0.875, 0.0037736, 0.032376, 0.0031447, 0.0040881, 0.50216, 0.16685, 0.0055965, 0.15385, 0.2, 0.50216, 0.0022013, 0.027751, 0.0018868, 0.0023585, 0.50216, 0.875, 0.0084906, 0.035974, 0.0069182, 0.0092767, 0.0045264, 1.1422, 0.0012579, 0.019654, 1.6026, 0.11012, 0.44978, 0.015873, 0.22222, 1.2996, 12.1738, 0.098514, 10, 15, 1.5671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68236, 0.0092746, 0.66523, 0.71664, 0.68342, 0.68102, 0.68271, 0.68196, 0.68223, 0.0099313, 0.16302, 0.0066225, 0.02118, 0.010016, 0.0095832, 0.0098353, 0.0097337, 0.0098139, 0, 0, 0.58365, 0.96101, 0.96101, 0.1, 2, 0, 0.5, 0.8, 26.567, 0.14035, 264.972, 0.052633, 265, 247, 283, 3.0351, 0.21166, 0.9898, 0.0034626, 26.2314, 0.38791, 264.983, 0.066945, 265, 247, 284, 1.6832, 0.41659, 0.98976, 0.010978, 0.5516, 0.81226
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11835.cnf, 2028, 15548, 1690, 13520, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0017751, 0.88192, 0.0011834, 0.0059172, 0.37677, 0, 0.875, 0.875, 0.0017751, 0.033309, 0.0014793, 0.002071, 0.49837, 0.16686, 0.0057672, 0.14286, 0.2, 0.49837, 0.0010355, 0.02855, 0.00088757, 0.0011834, 0.49837, 0.875, 0.0039941, 0.03701, 0.0032544, 0.0047337, 0.0021294, 1.1423, 0.00059172, 0.0096154, 1.5897, 0.11012, 0.44991, 0.015267, 0.22222, 1.3084, 13.6465, 0.12956, 10, 17, 1.9399, 1976.1, 0.31894, 1229, 3157, 3157, 1355, 2422, 1376, 1742, 15.7502, 0.057001, 14.2417, 17.4504, 17.4504, 15.0384, 16.3571, 15.0664, 16.1649, 0.68237, 0.009623, 0.65211, 0.71722, 0.68324, 0.68097, 0.68268, 0.68203, 0.68223, 0.009936, 0.16757, 0.0046641, 0.02117, 0.010043, 0.0096525, 0.0098307, 0.0097336, 0.0098129, 0, 0, 0.28225, 0.75325, 0.75325, 0.1, 2, 0, 0.5, 0.8, 52.6287, 0.11109, 563.333, 0.033543, 563, 537, 589, 2.5126, 0.20374, 0.98852, 0.0025412, 53.1682, 0.36495, 560.556, 0.078868, 565, 532, 590, 1.0647, 0.5005, 0.98904, 0.0095988, 0.48033, 0.69813
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11884.cnf, 846, 6486, 705, 5640, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0042553, 0.88192, 0.0028369, 0.014184, 0.37677, 0, 0.875, 0.875, 0.0042553, 0.031385, 0.0035461, 0.0046099, 0.47279, 0.16684, 0.0054534, 0.15385, 0.2, 0.47279, 0.0024823, 0.026902, 0.0021277, 0.0026596, 0.47279, 0.875, 0.0095745, 0.034872, 0.0078014, 0.010461, 0.0051038, 1.1422, 0.0014184, 0.022163, 1.5698, 0.11012, 0.44965, 0.015873, 0.22222, 1.2864, 10.1335, 0.11945, 8, 12, 1.5134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68235, 0.0091313, 0.66583, 0.71648, 0.68336, 0.68096, 0.68268, 0.68197, 0.6822, 0.0099231, 0.15824, 0.0066163, 0.021126, 0.010018, 0.0096463, 0.0098383, 0.0097344, 0.0098145, 0, 0, 0.41418, 0.93475, 0.93475, 0.1, 2, 0, 0.5, 0.8, 24.5762, 1.4038, 235.762, 0.062399, 236, 220, 252, 3.1176, 0.22074, 0.99691, 0.21366, 23.0275, 0.12776, 234.589, 0.052951, 235, 219, 250, 1.7755, 0.40678, 0.98941, 0.0031635, 0.56263, 0.80371
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11896.cnf, 2754, 21114, 2295, 18360, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0013072, 0.88192, 0.00087146, 0.0043573, 0.37677, 0, 0.875, 0.875, 0.0013072, 0.032075, 0.0010893, 0.0014161, 0.51572, 0.16684, 0.0054509, 0.15385, 0.2, 0.51572, 0.00076253, 0.027493, 0.00065359, 0.00081699, 0.51572, 0.875, 0.0029412, 0.035639, 0.0023965, 0.0032135, 0.0015679, 1.1422, 0.00043573, 0.0068083, 1.6228, 0.11012, 0.44969, 0.015873, 0.22222, 1.3078, 16.1072, 0.058512, 14, 18, 1.3408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68236, 0.0092363, 0.66499, 0.71649, 0.68327, 0.68097, 0.68275, 0.68189, 0.68224, 0.0099243, 0.15314, 0.0066732, 0.021126, 0.010033, 0.0096491, 0.0099111, 0.0097312, 0.0098124, 0, 0, 0.18344, 0.71983, 0.71983, 0.1, 2, 0, 0.5, 0.8, 75.8794, 1.0531, 759.631, 0.090092, 766, 736, 792, 2.3201, 0.24861, 0.99065, 0.031144, 71.6, 0.33582, 755.2, 0.089718, 758, 726, 791, 0.93999, 0.54708, 0.98898, 0.0099362, 0.45396, 0.6459
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11913.cnf, 972, 7452, 810, 6480, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0037037, 0.88192, 0.0024691, 0.012346, 0.37677, 0, 0.875, 0.875, 0.0037037, 0.02928, 0.0033951, 0.0040123, 0.45933, 0.16681, 0.0049291, 0.15385, 0.18182, 0.45933, 0.0021605, 0.025097, 0.0020062, 0.0023148, 0.45933, 0.875, 0.0083333, 0.032534, 0.0075617, 0.0091049, 0.0044415, 1.1421, 0.0013889, 0.01929, 1.5482, 0.11012, 0.44929, 0.015873, 0.2, 1.2441, 9.6106, 0.086751, 8, 11, 1.218, 2367.625, 0.23865, 1896, 3681, 3681, 1896, 2578, 1944, 2434, 18.8717, 0.22526, 15.219, 28.7473, 28.7473, 15.219, 22.0714, 16.1705, 17.6424, 0.68233, 0.0085697, 0.6656, 0.70035, 0.68334, 0.68105, 0.68271, 0.68178, 0.68224, 0.0099023, 0.13433, 0.0066795, 0.014312, 0.010019, 0.0096479, 0.0099091, 0.0097337, 0.009814, 0, 0, 0.15432, 0.85309, 0.85309, 0.1, 2, 0, 0.5, 0.8, 27.7377, 1.0114, 270.043, 0.060748, 271, 254, 287, 2.9862, 0.22854, 0.99115, 0.04127, 26.1685, 0.11346, 270.82, 0.049942, 270, 255, 289, 1.6231, 0.41323, 0.98935, 0.0029582, 0.55051, 0.78001
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11923.cnf, 1116, 8556, 930, 7440, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0032258, 0.88192, 0.0021505, 0.010753, 0.37677, 0, 0.875, 0.875, 0.0032258, 0.033467, 0.002957, 0.0037634, 0.5337, 0.16685, 0.0055585, 0.14286, 0.18182, 0.5337, 0.0018817, 0.028686, 0.0017473, 0.0021505, 0.5337, 0.875, 0.0072581, 0.037186, 0.006586, 0.0086022, 0.0038697, 1.1423, 0.0012097, 0.017473, 1.6581, 0.11012, 0.44982, 0.015267, 0.2, 1.3085, 10.3315, 0.12067, 7, 12, 1.5633, 2560.3333, 0.044054, 2415, 2786, 2786, 2415, 2576, 2506, 2550, 16.9929, 0.081596, 15.654, 19.7207, 19.7207, 15.654, 17.802, 16.1782, 16.4172, 0.68236, 0.009413, 0.652, 0.69991, 0.68381, 0.68082, 0.68277, 0.68173, 0.68227, 0.0099321, 0.15289, 0.0046682, 0.014595, 0.010128, 0.0095762, 0.0099145, 0.0097311, 0.0098124, 0, 0, 0.2957, 0.48495, 0.48495, 0.1, 2, 0, 0.5, 0.8, 32.5056, 1.886, 309.726, 0.060555, 310, 293, 329, 2.8211, 0.22354, 0.98759, 0.040264, 29.748, 0.11096, 310.831, 0.048023, 311, 292, 330, 1.5057, 0.41526, 0.98918, 0.0029169, 0.53873, 0.77314
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.1194.cnf, 2130, 16330, 1775, 14200, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0016901, 0.88192, 0.0011268, 0.0056338, 0.37677, 0, 0.875, 0.875, 0.0016901, 0.031894, 0.0015493, 0.0019718, 0.50872, 0.16684, 0.0053277, 0.14286, 0.18182, 0.50872, 0.00098591, 0.027338, 0.00091549, 0.0011268, 0.50872, 0.875, 0.0038028, 0.035438, 0.0034507, 0.004507, 0.0020272, 1.1422, 0.0006338, 0.0091549, 1.604, 0.11012, 0.4496, 0.015267, 0.2, 1.2677, 14.0265, 0.08082, 12, 16, 1.5077, 3223, 0, 3223, 3223, 3223, 3223, 3223, 3223, 3223, 16.1399, 0, 16.1399, 16.1399, 16.1399, 16.1399, 16.1399, 16.1399, 16.1399, 0.68235, 0.0092462, 0.65255, 0.70113, 0.68331, 0.68104, 0.6827, 0.68172, 0.68223, 0.0099171, 0.14354, 0.0046528, 0.014315, 0.010015, 0.0096611, 0.0099135, 0.0097339, 0.0098143, 0, 0, 0.14535, 0.97465, 0.97465, 0.1, 2, 0, 0.5, 0.8, 58.4414, 0.96726, 588.838, 0.075794, 591, 567, 615, 2.4802, 0.23297, 0.99086, 0.029749, 54.5588, 0.24083, 588.804, 0.077984, 591.5, 566, 619, 1.044, 0.50476, 0.98872, 0.0068922, 0.47933, 0.65857
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11975.cnf, 1836, 14076, 1530, 12240, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0019608, 0.88192, 0.0013072, 0.0065359, 0.37677, 0, 0.875, 0.875, 0.0019608, 0.033005, 0.0017974, 0.0021242, 0.54316, 0.16685, 0.0055555, 0.15385, 0.18182, 0.54316, 0.0011438, 0.02829, 0.0010621, 0.0012255, 0.54316, 0.875, 0.0044118, 0.036672, 0.0040033, 0.0048203, 0.0023521, 1.1423, 0.00073529, 0.010212, 1.6675, 0.11012, 0.44979, 0.015873, 0.2, 1.3076, 13.1105, 0.086365, 11, 16, 1.5125, 1911.8, 0.38478, 1153, 3326, 3326, 1226, 2657, 1308, 1663, 15.4027, 0.07663, 13.9568, 18.0698, 18.0698, 14.1483, 16.3121, 14.6756, 15.425, 0.68236, 0.0094225, 0.66618, 0.70134, 0.68371, 0.68056, 0.68282, 0.68163, 0.68222, 0.0099306, 0.15349, 0.0065639, 0.014609, 0.010119, 0.0095769, 0.0099261, 0.0097293, 0.009814, 0, 0, 0.16863, 0.56013, 0.56013, 0.1, 2, 0, 0.5, 0.8, 55.5418, 2.8168, 507.869, 0.070554, 511, 484, 531, 2.5168, 0.21872, 0.98489, 0.060579, 46.3502, 0.10172, 508.739, 0.036556, 508, 486, 532, 1.1393, 0.39271, 0.98853, 0.0022133, 0.48752, 0.69718
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11990.cnf, 2076, 15916, 1730, 13840, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0017341, 0.88192, 0.0011561, 0.0057803, 0.37677, 0, 0.875, 0.875, 0.0017341, 0.032921, 0.0014451, 0.0020231, 0.52284, 0.16685, 0.005568, 0.14286, 0.2, 0.52284, 0.0010116, 0.028218, 0.00086705, 0.0011561, 0.52284, 0.875, 0.0039017, 0.036579, 0.0031792, 0.0046243, 0.0020801, 1.1423, 0.00057803, 0.0093931, 1.6342, 0.11012, 0.44979, 0.015267, 0.22222, 1.3107, 14.5095, 0.1118, 12, 18, 1.8178, 3232, 0.062809, 3029, 3435, 3435, 3029, 3435, 3029, 3435, 20.3138, 0.077159, 18.7465, 21.8812, 21.8812, 18.7465, 21.8812, 18.7465, 21.8812, 0.68236, 0.0094507, 0.65273, 0.71765, 0.68368, 0.68075, 0.68274, 0.68179, 0.68225, 0.0099298, 0.15609, 0.0046233, 0.02092, 0.010108, 0.0095839, 0.0099097, 0.0097321, 0.0098125, 0, 0, 0.063006, 0.24682, 0.24682, 0.1, 2, 0, 0.5, 0.8, 53.4978, 0.18111, 572.684, 0.074418, 577, 551, 601, 2.488, 0.22583, 0.98867, 0.0052142, 52.9718, 0.094815, 575.901, 0.033186, 575, 556, 601, 1.0481, 0.3685, 0.98831, 0.002037, 0.47909, 0.6595
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.11991.cnf, 2262, 17342, 1885, 15080, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0015915, 0.88192, 0.001061, 0.005305, 0.37677, 0, 0.875, 0.875, 0.0015915, 0.032118, 0.0013263, 0.0018568, 0.50555, 0.16684, 0.0054313, 0.14286, 0.2, 0.50555, 0.00092838, 0.027529, 0.00079576, 0.001061, 0.50555, 0.875, 0.0035809, 0.035686, 0.0029178, 0.004244, 0.001909, 1.1422, 0.0005305, 0.0086207, 1.6169, 0.11012, 0.44968, 0.015267, 0.22222, 1.2928, 13.9581, 0.12823, 10, 17, 1.9323, 1762.1667, 0.33827, 1165, 3300, 2314, 1166, 2149, 1355, 1671, 15.5402, 0.10885, 13.6528, 19.3378, 17.5557, 13.8328, 17.3341, 14.4285, 14.986, 0.68235, 0.0091748, 0.65254, 0.71577, 0.68331, 0.68099, 0.68276, 0.68169, 0.68223, 0.0099244, 0.15265, 0.0046245, 0.02134, 0.010018, 0.0096471, 0.0099164, 0.0097313, 0.0098139, 0, 0, 0.17931, 0.58355, 0.58355, 0.1, 2, 0, 0.5, 0.8, 58.8622, 0.15553, 621.582, 0.079164, 625.5, 598, 652, 2.4231, 0.20937, 0.98877, 0.0052987, 57.8278, 0.080362, 624.933, 0.030201, 624.5, 601, 651, 0.97137, 0.35772, 0.98809, 0.002068, 0.46832, 0.68172
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.12013.cnf, 1932, 14812, 1610, 12880, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0018634, 0.88192, 0.0012422, 0.0062112, 0.37677, 0, 0.875, 0.875, 0.0018634, 0.032174, 0.0015528, 0.0020186, 0.51398, 0.16684, 0.0054893, 0.15385, 0.2, 0.51398, 0.001087, 0.027578, 0.00093168, 0.0011646, 0.51398, 0.875, 0.0041925, 0.035749, 0.0034161, 0.0045807, 0.002235, 1.1422, 0.00062112, 0.009705, 1.6097, 0.11012, 0.44971, 0.015873, 0.22222, 1.2983, 14.8863, 0.14319, 11, 19, 2.0808, 2194, 0, 2194, 2194, 2194, 2194, 2194, 2194, 2194, 17.6782, 0, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 0.68236, 0.009311, 0.66458, 0.71668, 0.68327, 0.68101, 0.68267, 0.68186, 0.68224, 0.0099243, 0.15427, 0.006672, 0.021144, 0.010016, 0.0096509, 0.009901, 0.0097351, 0.0098132, 0, 0, 0.31118, 0.76832, 0.76832, 0.1, 2, 0, 0.5, 0.8, 49.9651, 0.11752, 535.283, 0.037557, 536, 508, 561, 2.474, 0.19877, 0.9884, 0.0025203, 50.0043, 0.084265, 535.386, 0.034204, 534, 511, 559, 1.0842, 0.37905, 0.98862, 0.0020978, 0.48768, 0.66758
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.12035.cnf, 1200, 9200, 1000, 8000, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.003, 0.88192, 0.002, 0.01, 0.37677, 0, 0.875, 0.875, 0.003, 0.035355, 0.0025, 0.0035, 0.49954, 0.16687, 0.0058622, 0.14286, 0.2, 0.49954, 0.00175, 0.030305, 0.0015, 0.002, 0.49954, 0.875, 0.00675, 0.039284, 0.0055, 0.008, 0.0035994, 1.1425, 0.001, 0.016875, 1.6313, 0.11012, 0.45009, 0.014706, 0.22222, 1.2933, 12.5135, 0.12066, 10, 15, 1.6816, 3179, 0, 3179, 3179, 3179, 3179, 3179, 3179, 3179, 15.9273, 0, 15.9273, 15.9273, 15.9273, 15.9273, 15.9273, 15.9273, 15.9273, 0.68238, 0.0098953, 0.6515, 0.71643, 0.68372, 0.68087, 0.68285, 0.68178, 0.68221, 0.0099479, 0.16536, 0.0045873, 0.021307, 0.010222, 0.0095812, 0.0099119, 0.0097293, 0.0098139, 0, 0, 0.609, 0.925, 0.925, 0.1, 2, 0, 0.5, 0.8, 35.1949, 2.0085, 331.007, 0.061533, 332, 313, 349, 2.8013, 0.22855, 0.9873, 0.043083, 31.6868, 0.10918, 333.546, 0.044385, 334, 314, 353, 1.4133, 0.40349, 0.98882, 0.002595, 0.53113, 0.71926
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.12046.cnf, 1086, 8326, 905, 7240, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0033149, 0.88192, 0.0022099, 0.01105, 0.37677, 0, 0.875, 0.875, 0.0033149, 0.033927, 0.0030387, 0.0038674, 0.54404, 0.16686, 0.0056347, 0.14286, 0.18182, 0.54404, 0.0019337, 0.02908, 0.0017956, 0.0022099, 0.54404, 0.875, 0.0074586, 0.037696, 0.006768, 0.0088398, 0.0039767, 1.1424, 0.0012431, 0.017956, 1.6639, 0.11012, 0.44987, 0.015267, 0.2, 1.2918, 10.2887, 0.10884, 8, 12, 1.4529, 2096.2222, 0.32937, 1404, 3436, 3436, 1404, 2099, 1575, 1855, 16.3131, 0.094822, 14.0734, 19.0447, 19.0447, 14.0734, 17.0133, 15.3054, 15.8258, 0.68236, 0.0095838, 0.65253, 0.70084, 0.68366, 0.681, 0.68271, 0.68161, 0.68221, 0.0099337, 0.15283, 0.0046275, 0.014308, 0.010018, 0.0095858, 0.0099299, 0.0097373, 0.0098157, 0, 0, 0.19669, 0.64862, 0.64862, 0.1, 2, 0, 0.5, 0.8, 30.0381, 0.72503, 301.052, 0.062131, 301, 282, 321, 2.9124, 0.22235, 0.99021, 0.022359, 28.6932, 0.11745, 302.654, 0.04797, 303, 284, 321, 1.518, 0.43572, 0.98905, 0.0028528, 0.53827, 0.78335
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.12072.cnf, 2748, 21068, 2290, 18320, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.00131, 0.88192, 0.00087336, 0.0043668, 0.37677, 0, 0.875, 0.875, 0.00131, 0.03211, 0.0010917, 0.0015284, 0.50959, 0.16684, 0.0054256, 0.14286, 0.2, 0.50959, 0.00076419, 0.027523, 0.00065502, 0.00087336, 0.50959, 0.875, 0.0029476, 0.035678, 0.0024017, 0.0034934, 0.0015713, 1.1423, 0.00043668, 0.0070961, 1.6302, 0.11012, 0.44968, 0.015267, 0.22222, 1.2991, 14.3866, 0.09441, 11, 17, 1.7049, 1901.5, 0.21072, 1458, 2645, 2645, 1555, 2285, 1563, 1808, 14.7778, 0.050771, 13.7543, 15.9293, 15.9293, 13.8567, 15.4162, 14.107, 14.7544, 0.68236, 0.0092025, 0.65208, 0.71622, 0.68339, 0.68093, 0.6828, 0.68167, 0.6823, 0.009925, 0.15266, 0.0046656, 0.021317, 0.010036, 0.0096455, 0.0099149, 0.0097291, 0.0098123, 0, 0, 0.13188, 0.8917, 0.8917, 0.1, 2, 0, 0.5, 0.8, 71.7286, 0.5082, 754.6, 0.090747, 758.5, 730, 792, 2.2853, 0.24231, 0.98901, 0.012648, 69.9116, 0.084239, 761.782, 0.031663, 762, 733, 792, 0.94225, 0.43986, 0.98825, 0.0020145, 0.45734, 0.68181
